89 98 36
59 24 1
18 24 27
92 69 70
92 30 41
29 78 55
62 87 16
60 69 59
82 64 27
33 68 76
97 44 36
79 58 15
67 71 33
67 21 54
13 49 19
19 85 41
61 63 19
8 45 16
52 67 59
69 36 17
44 85 98
79 94 98
5 66 13
10 1 45
69 13 51
52 58 96
25 88 66
27 77 55
40 53 50
68 39 71
29 6 95
4 37 31
1 86 26
62 52 26
29 14 68
98 2 31
95 26 42
55 2 84
71 96 39
50 93 35
45 52 84
28 90 39
8 88 42
12 18 41
45 39 82
93 78 70
42 1 21
2 51 14
37 88 11
95 16 39
50 70 45
64 38 89
64 82 79
21 25 48
16 17 32
95 65 26
61 71 95
48 97 53
84 17 64
46 37 5
89 20 47
6 56 54
40 66 4
39 60 40
22 50 6
41 6 19
50 81 77
33 62 81
67 28 61
28 72 63
81 24 51
25 16 59
6 79 46
91 99 43
58 71 48
45 90 62
39 98 13
34 84 27
5 87 43
53 51 72
12 45 36
36 18 74
16 89 42
49 6 87
84 73 93
85 97 18
11 83 16
92 42 78
97 16 42
65 49 33
75 3 51
30 9 77
53 50 12
79 6 42
57 8 29
53 51 33
60 93 61
20 68 87
37 87 11
66 53 5
14 68 45
38 69 3
28 40 14
48 93 11
53 66 81
62 98 85
4 41 31
81 74 46
88 75 30
39 48 33
39 37 4
59 62 94
39 2 44
3 2 48
86 25 55
16 77 29
35 86 53
25 75 82
44 48 78
37 66 29
24 81 58
68 96 50
96 7 86
84 88 83
34 89 88
17 78 80
19 91 5
76 17 85
22 10 37
48 37 6
28 57 4
21 63 6
12 39 16
61 21 40
92 3 8
69 63 59
10 56 13
63 32 90
88 19 78
20 3 6
76 24 9
88 76 52
82 93 55
77 16 11
79 8 26
92 40 77
59 25 13
28 30 97
1 73 72
2 85 79
65 62 5
39 3 62
29 4 38
7 93 11
13 69 15
91 30 69
51 23 14
55 56 45
47 65 18
79 8 25
33 54 97
30 55 86
95 25 63
71 43 10
54 93 22
78 59 68
56 71 95
71 54 49
8 57 88
87 46 68
96 73 45
1 12 98
47 98 78
56 43 79
6 57 62
54 27 45
8 64 52
5 79 23
12 38 53
91 84 14
80 99 53
48 4 85
19 78 76
39 4 62
2 80 34
64 42 60
54 86 75
39 26 23
15 18 89
65 45 95
50 56 63
94 38 1
72 12 90
78 80 15
75 95 80
55 81 92
76 94 41
67 44 5
34 33 86
6 27 37
90 57 54
67 78 96
52 54 65
5 37 12
61 98 74
89 48 15
91 63 84
46 86 48
4 22 87
14 33 55
55 48 35
48 6 73
21 95 58
97 9 83
79 41 89
9 77 76
90 64 44
67 19 88
8 74 24
91 11 67
3 31 12
65 41 26
91 95 79
72 37 20
67 32 50
91 24 2
5 10 78
3 91 45
97 34 76
89 67 6
86 6 71
35 82 55
71 94 37
35 41 96
61 37 7
38 8 86
91 2 85
21 84 24
39 19 85
22 58 66
92 13 50
80 42 68
42 93 6
25 8 87
18 65 16
30 58 63
80 60 64
67 88 74
94 76 97
47 68 82
60 72 86
98 96 72
13 52 99
27 50 3
67 92 98
5 46 8
4 62 63
21 20 17
78 4 31
37 12 83
49 30 13
40 84 26
34 21 38
38 42 93
21 41 24
96 51 74
37 67 30
32 49 51
92 66 29
67 61 37
43 89 92
4 16 73
68 6 47
15 90 18
20 9 2
76 56 60
3 26 24
71 40 55
65 80 79
35 9 90
70 30 65
75 91 1
19 11 36
12 59 50
38 62 26
36 24 48
50 57 26
33 36 48
73 14 24
85 60 87
33 14 6
1 45 93
52 44 93
55 59 76
71 17 57
83 31 28
52 84 14
41 12 73
44 4 31
47 80 67
39 6 88
69 75 46
6 33 17
52 34 1
96 12 28
1 19 11
38 50 17
62 93 32
3 80 73
65 19 58
37 53 61
81 44 16
39 20 3
36 51 61
66 39 21
90 48 9
62 55 97
88 3 38
34 76 82
28 17 98
71 93 56
82 46 26
5 60 10
77 9 85
28 70 43
66 77 53
32 26 17
80 33 52
32 83 35
13 34 5
31 97 30
7 44 85
22 68 76
28 11 67
10 81 21
30 94 71
17 63 57
1 26 65
78 73 88
25 19 31
63 80 54
9 56 33
70 84 27
4 86 68
67 82 31
73 42 22
66 39 88
51 67 76
82 38 29
97 28 81
76 4 58
70 44 59
14 32 78
12 76 39
63 25 40
98 42 46
80 41 84
99 33 45
52 66 75
26 28 96
13 30 9
64 79 75
37 30 33
66 8 46
35 23 76
34 81 30
40 71 26
76 22 60
26 98 29
34 81 42
43 58 59
74 61 86
24 21 29
27 35 36
71 17 42
78 23 2
79 43 4
38 31 4
9 98 18
96 2 57
67 80 22
84 94 55
86 57 16
70 15 27
9 84 98
82 16 40
75 83 43
83 39 40
13 1 87
63 14 94
55 13 92
11 34 79
35 54 19
11 49 78
69 17 88
71 45 1
44 15 73
98 56 59
79 31 16
84 41 9
3 70 28
12 17 31
74 70 50
59 92 8
27 81 4
40 92 53
25 10 67
97 39 59
72 83 35
61 18 56
27 31 3
96 80 42
44 92 13
66 60 70
24 51 87
10 6 17
97 98 46
93 81 18
94 62 4
15 62 72
19 41 30
19 28 44
21 39 49
62 47 7
89 42 18
40 28 38
20 30 55
23 49 50
61 41 97
40 45 28
94 36 26
67 15 44
55 69 20
50 52 29
46 1 97
26 97 86
47 42 33
68 93 22
55 93 30
54 14 23
47 50 77
14 71 16
7 11 52
81 80 57
2 88 31
84 99 68
51 34 4
58 29 71
28 39 19
66 58 27
90 54 27
52 97 93
16 19 68
42 18 10
60 67 26
50 32 43
14 71 79
97 28 77
60 32 80
40 24 23
86 68 62
12 29 92
52 60 76
29 70 57
55 65 76
22 68 33
63 46 28
26 55 16
84 19 86
44 63 4
14 66 63
16 2 63
51 82 77
97 54 52
57 8 28
8 1 51
38 5 39
4 92 21
74 50 9
7 83 2
15 79 31
46 36 63
33 52 35
95 63 54
26 14 13
5 16 24
65 52 51
4 68 88
13 74 29
49 20 64
26 61 5
86 17 41
36 1 78
48 43 3
14 36 8
29 14 17
98 8 74
18 32 67
49 92 95
32 37 61
18 62 22
35 82 29
4 43 57
32 69 11
17 46 34
93 20 61
36 57 29
26 62 76
5 15 74
72 62 56
83 6 14
55 95 30
42 83 7
31 87 16
46 1 87
4 59 89
94 7 97
42 56 51
66 70 44
78 79 62
70 15 12
3 40 48
83 65 13
95 12 39
62 5 23
22 52 3
70 3 18
74 4 68
33 3 58
15 61 27
96 35 79
64 85 65
5 88 31
14 93 71
20 79 73
47 37 3
38 80 94
20 82 5
92 66 35
46 23 92
96 52 51
68 32 3
89 39 2
88 98 38
11 41 40
94 72 99
70 47 10
51 1 19
34 33 20
57 93 11
44 77 47
13 53 66
95 67 5
29 85 47
61 2 70
55 3 40
22 1 41
92 33 52
55 84 5
51 87 46
31 60 7
49 85 59
88 20 59
98 7 6
50 41 67
69 1 61
30 7 35
15 97 48
15 6 23
13 48 6
43 47 22
59 37 36
53 60 94
79 80 38
81 87 36
51 19 12
68 15 94
65 28 6
38 10 35
59 48 90
74 80 95
77 64 15
79 37 19
17 88 70
31 46 3
18 20 29
4 69 86
68 67 72
49 26 40
73 72 7
98 8 71
7 85 66
13 6 31
79 5 55
49 71 83
44 42 11
39 93 56
71 36 30
28 62 45
97 92 22
94 92 81
42 36 69
47 50 46
77 88 86
58 20 32
50 55 13
93 31 1
44 27 41
20 94 44
58 74 86
36 61 13
16 93 68
23 81 54
18 15 46
55 79 97
38 56 5
68 72 83
81 34 79
14 40 52
10 14 22
2 43 77
52 47 13
8 89 37
43 55 23
89 60 37
49 47 69
75 52 86
30 76 35
38 30 90
76 36 23
55 58 28
75 37 79
7 43 98
45 22 30
90 79 8
19 21 99
31 8 42
73 13 26
24 20 83
84 43 10
30 89 85
84 21 49
78 4 37
2 13 49
22 50 30
18 67 74
28 88 7
56 85 86
17 45 39
67 17 94
85 49 60
71 24 99
59 79 2
86 89 81
23 49 30
42 20 93
70 83 59
28 13 12
14 47 57
40 79 63
66 52 11
39 21 9
61 98 44
29 61 2
29 59 69
51 42 45
60 38 45
53 14 66
44 80 6
41 99 48
62 16 60
2 97 75
11 26 76
10 78 97
94 53 36
16 82 18
92 54 15
55 99 45
63 74 69
80 19 82
16 53 3
26 44 67
64 58 93
55 34 44
37 35 2
75 13 33
51 55 65
77 39 26
89 99 90
52 19 21
70 26 17
33 17 46
2 67 79
48 39 43
38 6 68
68 57 24
58 5 29
81 55 32
4 71 16
33 98 14
86 55 71
48 41 66
13 46 24
27 54 95
54 43 77
83 70 48
82 5 52
31 60 97
65 45 84
9 36 93
91 78 4
57 65 58
26 19 74
78 11 29
4 80 73
5 10 51
62 8 88
40 36 13
12 15 3
90 93 21
52 54 8
3 55 40
78 49 95
68 70 52
82 79 72
74 89 42
75 50 24
10 55 91
31 65 59
91 44 9
93 81 94
81 11 36
48 16 4
74 67 94
97 20 8
49 62 50
15 19 71
34 27 74
5 17 91
15 73 12
72 88 37
13 25 1
73 94 81
9 56 63
84 91 26
55 24 14
90 68 70
59 67 10
5 10 14
35 61 28
16 51 86
8 31 9
76 17 74
2 64 7
7 77 6
75 7 6
95 36 62
90 84 16
46 21 16
89 69 93
37 57 67
75 40 71
47 4 96
75 46 59
32 89 18
81 90 96
22 20 29
61 87 50
47 48 59
13 67 15
39 65 31
36 76 14
79 87 56
15 95 37
49 81 75
19 39 46
38 60 29
49 99 48
81 89 70
90 1 40
73 74 89
83 17 43
32 41 85
35 45 19
45 70 87
80 64 15
29 90 57
75 98 12
42 96 65
77 39 84
41 52 35
27 19 66
79 74 84
69 14 26
41 73 62
59 8 13
10 93 43
97 41 26
82 96 71
82 9 87
70 37 33
1 92 67
70 57 82
52 3 22
43 88 23
12 79 71
65 87 74
8 91 73
56 62 38
49 97 61
80 48 27
84 66 55
68 54 65
81 20 19
87 97 27
36 8 38
18 48 57
67 31 11
50 22 30
56 71 31
23 30 95
63 13 45
60 28 58
33 29 21
91 19 79
52 97 84
64 86 99
96 41 42
94 31 56
85 31 7
23 11 15
10 37 83
24 50 20
88 78 33
52 11 94
58 45 67
92 48 31
48 12 65
6 1 5
11 38 67
58 42 13
52 73 3
62 4 93
8 4 72
45 58 99
44 35 79
12 62 6
59 10 58
26 41 22
72 33 92
29 97 41
47 88 83
72 6 36
67 90 31
13 18 97
6 40 4
99 16 52
35 55 1
77 3 94
39 35 86
42 60 39
67 29 14
87 32 17
36 67 95
88 63 47
4 72 15
13 42 80
47 38 8
53 92 8
67 43 75
32 6 89
55 73 90
38 78 33
48 90 11
56 70 88
76 28 79
14 5 89
48 82 71
35 72 26
2 28 6
35 86 31
48 46 60
26 86 43
39 98 44
62 15 55
10 47 78
96 88 24
21 91 25
25 49 67
6 70 14
68 67 62
73 41 10
40 23 37
29 38 77
4 52 35
99 46 28
60 23 93
34 31 76
48 92 5
42 51 99
30 96 16
44 83 27
17 42 51
65 29 92
78 16 66
82 57 95
85 47 69
25 10 36
21 72 8
53 45 75
39 67 48
39 88 32
38 27 49
80 33 36
64 90 28
91 94 87
82 41 11
75 58 72
17 50 4
72 30 46
6 56 84
87 79 41
77 84 94
61 49 19
61 80 2
21 93 14
53 89 30
35 78 95
32 33 21
14 39 26
75 95 6
80 53 3
13 37 45
80 24 97
85 12 97
16 51 70
50 42 68
21 48 12
27 1 16
60 87 6
94 64 41
90 37 32
94 50 83
85 82 2
16 56 17
46 17 64
6 22 42
36 89 49
59 45 22
53 72 54
11 76 5
17 80 99
40 7 58
2 83 11
85 75 49
58 90 94
61 95 76
32 24 74
93 45 6
29 99 16
10 51 22
13 5 73
62 24 83
90 36 30
86 62 92
63 45 34
13 39 62
7 99 62
90 27 97
35 53 34
24 67 47
76 11 51
66 88 99
29 42 50
36 86 61
72 89 13
64 36 69
43 94 21
73 36 61
92 83 93
82 27 31
89 68 17
82 84 11
10 59 84
18 80 17
71 20 74
55 58 99
84 16 79
13 88 34
89 73 51
1 46 2
60 74 62
24 13 91
94 84 7
53 65 78
10 32 71
62 90 98
40 2 69
79 29 45
26 30 21
53 87 31
18 73 81
83 50 43
95 55 97
21 64 52
85 55 40
64 55 60
6 64 87
42 26 21
32 29 58
45 46 38
69 22 33
21 67 10
46 74 77
52 82 29
47 40 38
51 18 53
20 93 86
80 83 59
27 54 45
19 70 39
54 81 76
30 14 92
47 55 35
61 49 91
32 85 82
16 38 32
81 47 35
74 8 51
40 62 88
98 54 31
27 50 16
96 82 83
99 82 18
30 29 21
26 61 16
78 97 58
84 65 12
30 98 42
35 90 67
3 44 49
47 52 42
29 97 81
36 18 25
38 52 99
97 90 81
12 70 73
5 49 1
81 98 29
87 93 8
45 73 92
90 37 74
42 59 84
56 31 97
76 21 25
40 60 59
24 26 8
33 77 88
91 42 34
67 17 11
49 81 45
28 56 39
76 36 17
59 78 31
47 64 69
99 17 27
12 57 7
98 56 1
80 95 51
75 40 69
12 71 45
36 78 60
99 92 91
83 98 40
13 62 91
97 46 8
60 38 32
87 17 59
42 45 39
63 65 69
2 19 77
54 64 49
52 90 2
86 95 49
33 87 99
98 27 83
35 13 71
66 60 80
6 36 56
95 21 27
62 88 68
56 71 19
29 86 35
79 35 75
69 88 91
6 39 15
43 26 53
37 27 35
72 34 44
28 59 50
71 84 11
88 97 14
81 74 90
6 90 92
89 63 11
19 86 34
71 9 92
30 11 14
8 61 98
1 9 93
47 3 50
74 89 18
16 72 35
25 75 57
67 47 79
17 29 22
96 94 57
46 76 10
49 56 19
94 96 50
54 60 72
7 45 11
94 14 17
26 84 18
40 14 44
39 57 75
69 9 74
86 69 4
42 10 71
26 37 2
57 9 11
61 37 49
99 51 32
2 40 88
5 21 87
61 75 79
6 43 99
10 83 82
17 69 81
89 55 6
98 32 75
7 65 6
80 17 20
93 8 52
11 71 63
65 13 9
99 35 84
61 46 60
98 6 75
39 83 82
17 86 33
54 53 42
35 50 62
85 51 36
34 30 87
46 75 27
72 34 16
10 74 19
22 87 35
5 49 15
17 45 76
84 56 22
75 33 80
31 83 27
57 26 84
79 51 17
23 42 74
96 62 94
91 83 28
13 56 34
45 23 36
69 51 21
38 11 32
43 60 87
93 59 50
18 39 17
29 47 86
65 74 13
35 17 64
89 37 25
69 80 38
15 53 88
63 55 14
9 17 69
54 61 1
37 26 92
55 32 41
9 4 72
46 55 88
1 4 22
88 51 33
45 50 57
86 31 58
96 10 70
19 53 29
88 85 52
41 53 17
14 23 44
68 1 78
84 34 44
71 60 22
65 92 27
78 84 42
87 11 8
77 82 15
31 43 44
40 45 72
19 22 49
18 56 2
95 34 5
4 91 3
26 59 54
37 63 58
18 98 79
84 75 21
37 2 25
26 8 56
19 99 69
88 27 31
2 14 33
18 75 41
26 27 85
69 74 1
93 52 53
40 28 89
55 98 53
42 86 45
22 21 33
95 74 66
21 75 70
62 76 13
87 35 66
1 38 84
58 65 22
70 34 22
28 20 11
10 75 86
42 20 35
78 22 55
88 92 86
33 66 28
59 4 56
73 40 8
13 87 5
83 84 22
84 56 6
33 95 22
4 9 13
61 90 13
39 69 93
50 83 93
69 85 72
14 15 7
79 20 9
4 3 87
32 29 50
77 97 88
25 44 2
15 8 49
60 25 99
92 70 94
2 12 1
12 71 10
55 37 7
75 27 43
17 47 50
5 3 38
22 95 35
71 13 48
82 22 28
61 48 10
86 37 5
46 99 51
58 80 22
50 18 81
60 9 19
3 22 67
95 77 53
58 32 46
36 35 8
11 80 19
48 73 46
34 21 10
61 26 53
97 10 22
7 40 42
10 89 74
82 14 69
65 98 30
17 58 61
26 69 55
10 12 90
27 98 19
34 32 80
77 64 55
50 83 58
24 66 20
53 6 23
28 9 8
34 17 21
31 51 28
27 8 26
48 18 82
3 24 53
34 35 78
44 88 2
45 7 44
82 45 15
63 15 39
7 34 49
62 9 6
25 89 64
23 13 4
77 21 28
37 19 92
80 74 36
31 21 17
67 1 97
98 47 12
88 99 84
53 10 48
64 59 23
79 40 98
95 55 45
23 12 24
10 51 27
47 42 94
92 52 87
10 91 6
3 96 46
77 92 75
4 74 26
53 82 73
35 67 74
40 67 10
24 16 77
19 71 2
27 45 98
69 96 21
37 24 60
43 18 49
65 22 83
65 43 90
2 25 40
73 33 81
20 43 90
18 98 13
15 24 42
42 34 13
81 43 35
25 90 1
72 57 77
20 22 32
41 93 65
85 56 80
11 55 67
29 77 61
10 76 19
60 25 5
56 54 71
24 34 99
2 95 35
23 82 19
45 74 76
44 81 29
95 10 84
83 21 89
26 75 37
95 56 28
49 87 93
24 31 58
95 50 56
77 41 37
26 55 73
72 11 34
66 97 45
35 48 7
39 98 87
16 14 65
44 34 51
97 56 9
76 36 81
2 94 50
95 77 78
58 19 66
26 5 84
97 1 95
59 83 61
46 72 23
92 16 38
90 69 39
51 62 84
89 2 55
32 13 61
43 56 22
6 49 66
15 33 29
90 5 19
99 17 75
88 99 61
41 20 90
64 97 65
53 45 33
3 84 6
9 71 45
2 59 54
28 60 64
35 94 99
84 51 81
50 32 80
46 40 33
60 91 79
98 17 18
53 46 57
92 52 1
8 98 62
94 78 34
75 30 2
26 42 8
8 59 87
97 12 21
42 84 24
23 86 58
98 16 63
39 46 29
37 99 57
59 99 5
68 65 36
85 51 10
44 95 74
12 39 58
89 10 65
87 33 58
68 80 11
13 7 48
74 19 78
87 20 55
57 49 67
37 16 51
63 32 35
26 77 76
71 34 73
97 63 59
28 63 83
25 5 55
61 10 66
57 23 83
40 83 56
58 31 77
18 20 86
67 68 78
87 30 98
35 64 97
99 69 77
84 65 22
85 44 54
41 50 52
44 62 1
83 82 72
53 50 23
61 84 21
28 19 6
89 19 35
25 23 12
4 77 59
8 27 73
22 14 1
74 30 96
7 48 3
80 36 12
77 7 85
67 59 11
19 36 6
96 4 88
40 93 35
33 70 57
50 16 82
78 7 24
78 47 84
96 77 56
42 11 30
94 4 13
10 38 31
71 5 72
88 16 37
98 9 65
40 78 48
95 84 21
35 97 55
76 63 52
65 98 1
99 54 79
90 70 27
62 38 69
86 8 46
33 57 31
20 60 64
12 7 32
15 26 33
53 76 98
89 59 30
4 57 78
47 2 83
47 17 32
8 95 52
14 63 26
27 88 47
52 46 5
74 54 85
41 2 24
96 71 81
46 5 34
42 32 49
98 30 90
55 27 37
12 73 29
96 14 36
77 85 97
30 86 21
10 22 84
44 79 53
37 77 88
17 3 44
97 85 1
49 14 25
18 33 72
44 7 19
22 93 31
53 19 49
67 95 78
57 96 39
98 48 12
59 62 39
74 32 86
40 14 26
64 54 3
94 27 59
79 11 47
64 46 11
85 18 19
97 58 95
63 91 97
23 40 19
6 67 15
5 65 62
8 62 77
61 72 65
70 6 92
12 84 30
22 68 46
30 58 68
62 3 11
98 72 30
31 79 1
42 25 31
8 90 55
13 93 2
60 95 12
10 53 81
37 72 30
28 67 94
9 93 89
12 3 26
13 56 22
85 60 2
60 46 29
70 64 89
13 86 37
82 94 39
85 78 24
81 43 96
86 96 37
95 60 89
99 33 69
30 63 83
46 39 76
6 88 81
16 21 15
66 76 10
98 25 87
56 67 81
95 79 12
97 76 99
46 6 81
16 62 64
94 71 32
92 67 53
22 2 10
54 65 87
66 43 41
9 77 6
46 79 73
55 98 74
71 89 67
66 97 14
96 82 93
91 26 42
79 69 20
96 19 39
92 18 26
5 27 38
55 18 99
10 19 64
36 29 32
43 93 25
3 6 81
40 49 67
39 19 36
20 87 84
84 95 21
87 76 4
74 80 27
54 48 68
67 72 26
66 78 32
58 18 72
87 41 18
22 77 78
67 5 18
92 38 67
82 58 78
17 95 39
38 82 86
69 91 6
76 47 62
23 30 62
95 56 44
62 80 47
10 49 24
75 41 1
53 52 42
90 1 55
7 35 18
43 42 69
10 18 80
42 53 6
24 8 54
27 77 22
50 27 80
32 48 89
94 64 48
25 32 83
38 78 44
4 52 95
11 6 15
60 56 26
38 90 61
96 52 28
88 58 28
83 45 84
7 12 53
36 10 94
3 96 40
83 61 25
6 37 42
29 19 2
75 74 26
54 29 3
36 27 34
94 20 69
82 48 9
24 28 60
27 80 57
31 56 91
7 44 67
79 57 98
4 49 91
87 36 44
58 14 12
49 23 80
62 22 14
28 29 6
5 7 53
12 1 39
78 5 69
93 39 91
89 35 77
95 27 71
98 72 66
17 94 86
54 89 2
81 93 26
21 10 74
89 7 17
56 77 50
37 81 61
93 38 43
98 3 22
27 13 50
94 1 50
6 89 99
29 33 3
28 75 66
65 9 74
2 57 34
93 81 83
18 15 17
4 87 43
37 92 15
14 68 42
45 5 8
61 36 2
71 19 39
10 68 36
97 28 20
61 91 55
79 7 38
21 80 62
78 44 26
81 87 32
59 62 3
65 28 99
74 10 83
73 93 81
89 87 22
41 90 81
46 74 88
80 7 46
65 2 27
96 1 16
71 31 15
53 86 32
92 36 50
86 40 4
55 32 59
94 34 5
69 8 23
59 20 25
81 51 88
65 30 9
84 39 41
30 58 40
81 92 98
47 64 66
63 18 97
77 47 53
86 4 22
10 30 82
87 16 54
70 79 91
33 18 3
64 24 96
65 10 72
92 26 99
14 84 17
84 90 91
21 20 39
90 62 9
87 68 71
32 19 23
2 48 62
51 84 94
21 32 70
79 4 31
82 87 16
30 2 99
94 26 14
21 25 51
32 27 10
88 11 62
2 46 10
28 39 94
72 34 62
41 18 80
76 10 39
49 65 3
80 16 90
72 21 90
3 45 69
16 67 70
32 99 7
55 43 59
94 21 91
71 35 39
74 23 95
6 46 8
25 62 10
1 26 21
3 8 99
25 54 3
84 81 45
33 76 87
38 4 44
87 60 17
8 50 98
47 6 94
54 62 35
74 57 68
28 96 30
72 45 64
8 38 67
86 60 98
35 17 1
66 57 20
32 97 79
16 29 11
83 85 28
81 79 65
14 17 8
87 75 1
76 87 3
10 90 60
52 24 6
86 75 17
22 51 27
96 70 66
80 42 26
44 17 65
43 68 23
89 17 6
22 83 74
48 34 69
42 74 17
23 82 98
91 17 8
49 91 28
55 12 75
62 73 23
88 62 21
40 57 68
48 98 89
43 61 25
37 51 59
76 46 44
60 90 16
33 7 41
31 39 2
79 65 2
7 4 91
56 70 84
31 58 33
24 63 38
54 62 14
6 45 49
1 2 53
55 13 79
72 74 49
19 80 61
59 91 81
35 85 84
50 24 27
60 82 79
15 65 73
25 80 57
95 23 1
75 26 61
69 78 49
20 84 72
19 5 26
62 68 41
71 84 37
16 75 83
79 62 5
6 99 47
15 70 86
51 76 12
65 90 63
62 79 96
50 92 46
63 49 27
84 24 51
55 67 37
98 40 85
12 72 8
94 13 36
9 84 31
44 48 38
94 67 69
62 99 14
60 49 92
56 60 99
26 66 7
41 42 31
27 3 30
14 49 57
46 22 26
54 47 62
55 22 32
48 49 18
4 78 48
93 98 95
1 56 44
77 84 11
7 39 11
13 52 6
89 5 41
95 75 15
3 20 82
81 45 42
44 75 58
57 87 76
63 86 91
45 71 23
85 16 18
46 55 59
69 45 2
43 56 63
42 7 89
90 6 80
46 12 34
78 53 3
7 3 5
78 79 25
61 45 83
23 96 93
85 26 67
47 60 27
3 62 91
96 80 88
53 93 68
21 65 27
23 77 71
62 75 65
92 87 19
38 22 71
77 39 51
21 73 87
50 36 56
57 63 72
59 88 31
54 90 69
46 40 41
31 39 67
24 96 51
25 58 73
43 98 21
88 62 57
5 19 80
62 95 47
52 95 85
93 39 64
51 77 74
12 24 58
60 28 42
8 13 39
78 65 63
93 37 21
23 52 20
84 35 53
3 77 44
64 7 53
24 32 5
8 78 57
71 45 24
34 11 5
8 82 46
11 83 6
50 49 11
29 78 94
45 69 28
22 71 37
25 85 12
64 60 98
5 30 22
98 26 10
56 12 96
3 90 38
1 13 98
37 78 54
89 38 87
19 93 98
52 80 87
40 78 29
82 95 38
66 69 47
58 67 50
95 22 85
1 11 86
46 12 53
57 26 19
16 28 81
91 48 18
3 33 74
51 52 92
10 20 19
13 2 71
90 60 47
3 64 91
4 98 39
45 3 41
93 80 74
43 97 40
59 43 17
52 3 77
15 83 58
57 58 49
58 90 53
27 45 6
61 31 72
82 90 55
51 16 3
38 98 27
51 6 48
16 22 43
91 70 53
10 61 25
73 15 43
31 29 9
83 47 41
33 55 19
62 23 35
82 1 34
61 16 79
21 71 35
59 50 12
67 72 64
10 21 47
18 12 33
53 15 32
89 8 16
87 49 46
66 98 77
67 44 78
27 36 29
79 19 63
94 74 33
60 8 11
35 93 54
94 98 48
57 56 55
42 97 41
95 44 11
57 46 5
49 92 95
9 8 11
76 59 19
40 59 36
62 1 8
57 91 10
68 85 80
81 45 51
49 8 92
11 3 29
53 62 82
88 9 19
79 74 56
83 3 88
70 34 15
72 77 43
85 20 27
29 2 41
74 2 83
44 37 65
55 40 62
5 86 15
78 32 95
35 42 19
76 11 64
13 6 42
87 89 50
63 30 95
31 50 8
65 64 73
48 88 74
59 34 85
55 88 16
39 74 60
93 41 75
57 18 71
72 41 45
67 74 13
34 69 2
9 34 37
31 56 26
56 60 58
54 50 76
73 59 49
95 32 46
28 36 81
62 61 35
35 87 90
48 42 62
34 44 18
12 59 63
87 14 20
16 7 64
66 40 16
27 85 81
37 78 59
21 75 34
75 26 52
17 73 89
75 22 40
63 97 26
51 6 85
49 60 75
55 74 6
89 78 47
10 82 93
79 52 77
51 78 32
98 1 27
32 62 27
76 92 88
2 94 22
4 54 88
71 97 90
49 52 69
7 18 85
85 20 98
31 35 20
22 94 16
68 25 46
4 47 23
47 59 27
51 66 68
10 17 76
29 51 62
61 18 14
31 42 65
22 90 24
90 6 83
52 2 13
2 21 60
89 95 67
64 74 4
84 63 97
41 51 98
15 96 6
81 29 7
14 64 15
98 57 91
60 11 94
53 35 60
34 7 57
90 99 87
56 55 66
5 17 36
38 55 11
85 95 65
81 86 29
32 98 18
59 70 41
25 87 60
29 37 25
20 48 10
62 67 24
16 78 15
57 22 93
54 15 26
46 39 26
61 70 85
72 71 17
39 5 60
84 92 45
99 87 20
12 70 26
20 32 66
85 67 49
83 41 32
82 31 76
36 22 38
3 52 87
48 73 53
69 22 36
11 33 91
96 5 40
60 77 19
16 84 13
7 51 39
75 50 25
91 34 16
91 25 34
15 60 26
12 63 73
40 36 30
57 92 16
32 39 34
78 16 8
65 26 6
85 67 52
64 83 67
16 88 83
36 57 48
25 5 47
66 90 88
21 20 81
76 63 72
61 58 54
67 88 30
33 43 98
33 45 17
92 78 50
19 50 14
26 30 41
34 46 82
1 29 10
38 3 99
97 7 5
71 99 53
54 74 93
8 7 73
3 37 68
82 31 33
23 93 15
94 78 16
2 55 20
65 85 79
43 83 55
20 59 10
64 75 72
89 54 36
13 59 52
69 13 56
70 4 15
64 79 27
47 92 72
86 13 59
61 65 33
56 58 5
65 11 82
77 68 39
34 66 26
15 54 7
47 10 90
27 19 60
77 8 26
90 82 12
30 42 92
8 96 71
29 73 60
53 16 5
65 25 66
75 10 27
88 37 4
45 70 65
92 12 87
11 92 14
32 36 60
6 98 41
16 96 5
14 50 79
2 68 41
30 62 51
4 36 29
6 2 13
51 36 29
71 41 26
10 41 78
1 90 70
60 23 36
26 24 9
39 9 90
55 64 34
27 3 98
5 87 86
1 70 31
13 59 54
62 4 58
93 19 47
70 10 47
81 90 91
73 57 15
48 44 1
29 75 72
66 52 32
96 41 8
76 8 32
10 96 72
28 82 26
69 89 48
9 23 85
43 59 6
95 60 35
3 60 87
12 50 73
18 29 40
61 21 26
95 44 35
72 92 20
13 58 96
70 43 89
70 79 33
15 40 59
33 20 12
80 70 35
71 59 39
30 34 49
31 46 28
37 29 45
41 71 62
30 29 82
45 14 96
61 12 86
7 43 62
47 58 42
30 23 33
11 74 18
56 17 32
1 58 16
83 49 61
29 70 35
65 70 62
54 81 79
89 30 24
10 67 91
26 36 6
65 26 37
86 51 48
98 32 48
87 93 26
92 96 78
77 90 45
5 59 16
66 11 50
25 78 99
88 14 78
47 83 37
1 44 57
16 36 69
9 39 63
7 46 6
63 19 58
17 18 22
49 83 22
21 40 34
80 84 91
67 80 86
36 6 98
95 29 40
19 68 80
20 36 5
68 6 32
66 38 25
83 75 53
78 88 94
91 53 21
40 98 19
88 85 83
23 4 60
3 19 80
10 68 83
46 77 89
